repo,stars,repo_size_mb,issue_number,issue_title,issue_url,pr_number,pr_url,merged_at,additions,deletions,changed_files,is_merged
DataBiosphere/toil,919,35.8,3680, Add lsf batch status call,https://github.com/DataBiosphere/toil/pull/3680,3680,https://github.com/DataBiosphere/toil/pull/3680,2021-06-29T16:30:24Z,250,108,5,2021-06-29T16:30:24Z
DataBiosphere/toil,919,35.8,3490,Balance over pools using AWS ASGs,https://github.com/DataBiosphere/toil/pull/3490,3490,https://github.com/DataBiosphere/toil/pull/3490,2021-05-12T22:48:18Z,570,313,16,2021-05-12T22:48:18Z
DataBiosphere/toil,919,35.8,3529,Consolidate memory functions,https://github.com/DataBiosphere/toil/pull/3529,3529,https://github.com/DataBiosphere/toil/pull/3529,2021-04-21T04:59:55Z,216,265,18,2021-04-21T04:59:55Z
DataBiosphere/toil,919,35.8,3482,Pen children,https://github.com/DataBiosphere/toil/pull/3482,3482,https://github.com/DataBiosphere/toil/pull/3482,2021-04-15T08:31:54Z,348,79,5,2021-04-15T08:31:54Z
DataBiosphere/toil,919,35.8,3525,Add support for MPI with CWL.,https://github.com/DataBiosphere/toil/pull/3525,3525,https://github.com/DataBiosphere/toil/pull/3525,2021-04-08T05:13:06Z,176,106,14,2021-04-08T05:13:06Z
DataBiosphere/toil,919,35.8,2985,[Part 1] CWL v1.1 Support,https://github.com/DataBiosphere/toil/pull/2985,2985,https://github.com/DataBiosphere/toil/pull/2985,2020-03-07T17:29:49Z,499,331,7,2020-03-07T17:29:49Z
DataBiosphere/toil,919,35.8,3428,Allow text/encode options for read and write functions in file store,https://github.com/DataBiosphere/toil/pull/3428,3428,https://github.com/DataBiosphere/toil/pull/3428,2021-03-02T02:27:50Z,226,70,11,2021-03-02T02:27:50Z
DataBiosphere/toil,919,35.8,3323,Run CWL conformance tests on Kubernetes.,https://github.com/DataBiosphere/toil/pull/3323,3323,https://github.com/DataBiosphere/toil/pull/3323,2021-03-01T21:14:37Z,409,114,14,2021-03-01T21:14:37Z
DataBiosphere/toil,919,35.8,3437,Only determine execute permissions on files we copy/move.,https://github.com/DataBiosphere/toil/pull/3437,3437,https://github.com/DataBiosphere/toil/pull/3437,2021-02-17T21:09:48Z,241,222,13,2021-02-17T21:09:48Z
DataBiosphere/toil,919,35.8,3442,set resource reqs for all CWL_INTERNAL_JOBS,https://github.com/DataBiosphere/toil/pull/3442,3442,https://github.com/DataBiosphere/toil/pull/3442,2021-02-10T20:38:50Z,185,101,8,2021-02-10T20:38:50Z
DataBiosphere/toil,919,35.8,3322,Preserve file permissions on imported/exported files,https://github.com/DataBiosphere/toil/pull/3322,3322,https://github.com/DataBiosphere/toil/pull/3322,2020-12-24T00:15:55Z,181,28,10,2020-12-24T00:15:55Z
DataBiosphere/toil,919,35.8,3335,Refactor WDL types,https://github.com/DataBiosphere/toil/pull/3335,3335,https://github.com/DataBiosphere/toil/pull/3335,2020-12-01T02:19:33Z,455,241,5,2020-12-01T02:19:33Z
DataBiosphere/toil,919,35.8,2912,Issues/2897 Use atomic file copy when writing to posix file system.,https://github.com/DataBiosphere/toil/pull/2912,2912,https://github.com/DataBiosphere/toil/pull/2912,2020-01-17T18:16:55Z,299,195,10,2020-01-17T18:16:55Z
DataBiosphere/toil,919,35.8,3304,Implement WDL Pair type,https://github.com/DataBiosphere/toil/pull/3304,3304,https://github.com/DataBiosphere/toil/pull/3304,2020-11-17T00:19:27Z,351,21,9,2020-11-17T00:19:27Z
DataBiosphere/toil,919,35.8,3250,Job Concept Unification,https://github.com/DataBiosphere/toil/pull/3250,3250,https://github.com/DataBiosphere/toil/pull/3250,2020-10-29T05:12:03Z,3186,2057,33,2020-10-29T05:12:03Z
DataBiosphere/toil,919,35.8,3111,Allow Caching By Default,https://github.com/DataBiosphere/toil/pull/3111,3111,https://github.com/DataBiosphere/toil/pull/3111,2020-08-12T23:36:22Z,377,166,21,2020-08-12T23:36:22Z
